Nombre de génération, Nombre d'étapes, x, y, z, seuil
9300,30,11738,10811,7370,29773
9301,321,7660,13014,-13743,6864
9302,158,-4717,6575,12353,14123
9303,109,6258,6008,-358,11891
9304,136,3772,4518,-2531,5736
9305,2246,48826,-75708,31114,4231
9306,77,3664,12,7192,10824
9307,1899,6542,-22447,20118,4194
9308,417,-6252,19088,-2564,10208
9309,71,7515,5911,4566,17892
9310,618,10103,17119,201,27202
9311,9,3716,1125,6022,10780
9313,1334,5741,18942,-21324,3346
9314,35,8389,4573,13353,26081
9315,47,-472,260,6390,6168
9316,1358,23130,-5351,-12588,5181
9317,23,7057,8859,6894,22686
9318,755,10296,16560,-12692,14098
9319,107,7438,4017,1928,13349
9320,234,4343,15672,4439,24288
9321,30,10268,3713,11278,25167
9322,347,14739,-52,13333,27864
9323,33,7945,8680,3892,20497
9324,53,10533,7907,8305,26685
9325,267,5356,788,4852,10906
9326,31,9579,4229,10001,23760
9327,14,7496,9341,8471,25237
9328,28,4876,4087,1917,10806
9330,145,4001,6582,3973,14480
9331,110,3213,7363,-3070,7456
9332,14,6420,5763,8903,20939
9333,649,6102,8506,-9510,5098
9334,46,8851,7965,10599,27368
9335,394,8775,7661,9230,25543
9336,310,4188,15133,2709,21826
9337,169,-2588,656,9286,7335
9339,78,9422,-732,4931,13562
9340,146,-2141,4240,4178,6234
9341,110,3931,-613,7751,11021
9342,206,11984,5231,11002,28045
9343,143,-6377,6757,3719,4063
9344,40,12003,5220,8372,25510
9345,26,10616,6048,11686,28322
9346,350,-6360,21865,-1874,13565
9348,36,2110,3712,-2361,3449
9349,33,5663,8062,4161,17745
9350,29,7112,5345,6714,19148
9351,199,13195,17473,-2696,27789
9352,35,3170,6408,3971,13420
9353,48,10501,11641,4414,26413
9354,8,1244,4325,632,6177
9355,27,11550,4287,10016,25731
9356,339,9025,11607,-13176,7444
9357,121,3768,8839,-3880,8673
9358,26,5907,7239,6103,19245
9359,326,9970,3969,9441,23217
9360,120,2642,1372,7697,11657
9361,132,3347,-1420,8767,10595
9362,297,16731,-8927,-1776,5969
9363,252,774,4983,16882,22603
9364,763,-15779,-16258,35647,3602
9365,34,5540,4041,7413,16991
9366,819,36929,-37274,12674,12252
9367,3,6052,4229,2549,12818
9368,4160,107101,82786,-186370,3486
9369,22,4139,8597,5457,18161
9370,200,21880,-1588,3545,23681
9371,51,-1282,6894,3050,8660
9372,57,7001,5764,14555,27077
9373,16,7401,5347,2621,15348
9374,11,4346,9373,1894,15605
9377,45,6643,12408,4672,23602
9378,134,9918,2031,-2862,9078
9379,37,12387,9712,5429,27381
9380,42,10366,3181,15704,29086
9381,26,9530,7765,2573,19755
9382,159,8716,3,842,9498
9383,246,5611,18545,107,24104
9384,115,6589,5258,1980,13823
9385,147,6457,3714,7170,17235
9386,435,-11620,7214,10419,5989
9387,158,7592,9066,-3204,13338
9388,562,1964,-4048,30419,28140
9389,43,10488,4974,12807,28084
9390,30,6011,8665,3517,18065
9391,207,7863,2818,8977,19517
9392,6,9315,7687,5728,22654
9393,114,-310,252,10817,10726
9394,89,3581,518,944,4994
9395,174,9401,-3376,-1200,4821
9396,9,9277,4350,2606,16167
9397,244,2491,5147,-1900,5716
9398,407,6880,2969,4354,14095
9399,320,11832,11371,-1820,21275
9400,241,-3587,-128,8500,4775
9401,194,-343,2145,7449,9193
9402,49,16408,7156,6480,29902
9403,73,4022,2095,272,6370
9404,144,-1726,7762,9283,15192
9405,37,11291,10164,6259,27553
9406,25,11100,2629,12176,25649
9407,443,30609,-6359,-636,23553
9408,44,12060,10951,5383,28198
9409,29,7958,1894,10224,19967
9410,278,-4495,10681,-2037,4116
9411,319,3768,16807,-11791,8756
9412,21,12079,10546,4010,26458
9413,35,6231,10152,7239,23398
9414,60,3347,2446,4034,9801
9415,375,11240,-3003,-3258,4957
9416,746,38012,-17625,-10295,9999
9417,8,7885,3392,7066,18281
9418,36,4360,10806,8390,23477
9419,21,3696,4879,10253,18683
9420,75,2203,3713,41,5945
9421,23,5919,5118,5517,16480
9422,580,-1889,22206,-17300,3015
9423,211,10049,404,-4335,6097
9424,255,-2204,3819,2762,4353
9425,1909,-50563,43766,13023,6196
9426,46,10384,6678,4685,21701
9427,151,7904,7093,3910,18768
9428,25,10072,12229,2033,24193
9429,1024,15971,6646,-17030,5585
9430,1228,-15499,39579,-20816,3256
9431,7,4895,10469,2481,17753
9432,311,9113,17261,-8280,18014
9433,8,3369,4699,3802,11849
9434,79,7182,6748,-1063,12754
9435,18,2999,6348,2898,12196
9436,9,3481,3193,10316,16866
9437,31,10406,7390,7285,25074
9438,188,4913,6254,5734,16868
9439,253,576,-2857,11451,9098
9440,170,9369,13096,-389,21937
9441,345,18619,4192,7182,29747
9442,362,9551,-13558,13021,8945
9443,19,8720,5046,5738,19448
9444,29,2825,7991,9611,20251
9445,169,10908,7010,-7793,10061
9446,33,11628,2589,12551,26673
9447,390,4369,10346,-7563,7150
9448,141,6069,1145,-1437,5760
9449,121,11096,3623,4309,18840
9450,172,2452,5488,10332,18114
9451,6,7949,7513,795,16246
9452,5,2509,5270,1020,8734
9453,697,25292,14204,-14674,24591
9454,19,8210,6086,7721,21912
9455,46,9258,8195,9991,27230
9456,0,9805,4654,8886,23216
9457,34,7641,8148,11176,26763
9458,194,-7711,8926,6173,7325
9459,187,8443,7265,4377,20067
9460,3,5794,5917,8407,20057
9462,26,10275,1478,1240,12977
9463,162,11912,6819,-3989,14645
9464,26,3838,5825,10704,20206
9466,35,6944,-2296,3126,7715
9467,233,-1768,225,6149,4567
9468,125,3756,5967,11468,21052
9469,39,8266,14711,6935,29875
9470,97,11011,3244,-1396,12852
9471,354,11355,-4850,1894,8319
9472,0,8160,6920,3027,18012
9473,16,3251,3699,6814,13747
9474,296,-7711,11067,6837,10152
9475,175,52,-215,12436,12249
9476,116,6657,9367,5988,21915
9477,79,-162,640,7958,8356
9478,133,1732,5277,4798,11730
9479,500,23361,-22274,2691,3748
9480,301,-3714,11843,14210,22339
9481,205,-1462,15136,1605,15228
9482,165,3452,10321,-5080,8683
9483,150,1235,-2604,5631,4239
9484,8,7190,8155,9604,24733
9485,147,9821,8508,4525,22836
9486,105,1352,5156,8643,15114
9487,146,4315,1671,1428,7359
9488,18,3410,3244,2696,9321
9489,199,5437,3866,15170,24442
9490,23,10983,5692,11016,27612
9491,321,18860,-10177,-1948,6691
9492,31,6346,9609,5908,21730
9493,99,2742,2177,5408,10233
9494,178,11525,-2715,6355,15017
9495,29,5167,8594,5419,19133
9496,2,3848,2376,4216,10377
9497,197,-1557,7074,-1149,4333
9498,19,4682,4222,4949,13784
9499,341,687,19316,8225,28011
9500,51,4661,4401,3877,12834
9501,116,-3384,2997,8641,8245
9502,46,11715,7091,11158,29732
9503,75,2706,1256,646,4603
9504,153,-4126,7044,8774,11617
9505,193,2579,12301,7851,22536
9506,33,2058,2836,800,5683
9507,22,9895,7704,11334,28696
9508,196,1358,17131,5960,24307
9509,25,5082,6032,7735,18679
9510,3,4283,5281,3319,12874
9511,174,4805,7721,4242,16742
9512,139,1079,2655,1745,5453
9513,173,812,7937,8684,17399
9514,878,20103,29149,-22292,26895
9515,101,3483,1836,2029,7283
9516,390,-21821,17530,20513,16160
9517,4,3152,9276,462,12812
9518,1229,11492,-7810,439,4090
9519,640,13411,9868,-16154,7124
9520,23,3483,7685,5696,16730
9521,79,6327,5767,6212,18199
9522,20,4125,5131,3105,12315
9523,0,1933,7100,4731,13764
9524,145,8552,4825,-2147,11180
9525,39,4533,27,5219,9744
9526,205,-233,9157,-3657,5236
9527,200,-3230,5810,8664,11153
9528,1145,-20824,5243,21083,5497
9530,59,3729,8087,5566,17289
9531,7,298,8687,5307,14218
9532,13,8834,7820,2815,19360
9533,72,2423,3388,6834,12600
9534,259,10406,-914,7654,17004
9535,211,13838,16734,-1393,28946
9537,58,7296,5762,7561,20584
9538,186,2153,-1648,14424,14840
9539,479,2560,20074,-6306,16212
9540,697,-19140,15633,7895,4386
9541,168,2789,9454,5550,17618
9542,13,2468,9476,4249,16146
9543,3,5625,6114,1430,13110
9544,29,8925,7629,8666,25133
9545,47,7535,11091,9008,27612
9546,231,13253,1928,5755,20845
9547,580,-13582,9289,15849,11523
9548,39,1643,1194,1428,4263
9549,143,4299,4129,5690,14027
9550,122,33,4678,5325,9987
9552,168,-282,10112,5090,14888
9553,110,5820,8816,11922,26305
9554,58,7165,7543,12652,27091
9555,241,-9196,7280,7027,5064
9556,189,13131,10639,3253,26915
9557,18,4580,5744,8549,18753
9558,360,11550,-7552,22674,26503
9559,46,6117,11681,7730,25370
9560,274,18963,5159,18,23969
9561,95,7300,8511,-18,15788
9562,387,2298,15589,84,17901
9564,681,6545,-8588,7190,5143
9565,42,7293,10798,9921,27794
9566,25,6896,7011,8935,22765
9567,104,6072,-4255,5734,7501
9568,178,9326,5020,8794,22926
9569,23,12820,2560,3965,19295
9570,202,13790,12056,1226,26867
9571,39,3086,10127,7626,20655
9572,559,3870,-10480,14196,7525
9573,20,4459,6718,5802,16909
9574,39,6351,7612,10122,24067
9575,83,4157,9656,3549,17231
9577,130,-3744,10884,7026,14150
9579,25,9762,4068,3004,16769
9580,150,6137,8207,2015,16339
9582,25,5589,8428,6819,20702
9583,351,8372,13118,-8953,12484
9584,121,9064,-1609,7935,15388
9585,256,13141,-1864,11181,22275
9586,283,-3725,4147,10597,10990
9587,32,5588,6253,5548,17264
9588,95,2835,4273,-2235,4838
9589,202,-1412,15244,1681,15429
9590,171,2788,6222,5494,14395
9591,263,-4376,12421,8764,16769
9592,36,10358,11068,6602,27941
9593,33,9406,9006,6871,25227
9594,239,3608,-5252,9561,7885
9595,179,-8700,7557,10927,9698
9596,292,19159,876,1280,21115
9597,507,-2070,3734,5909,7563
9598,176,1176,3084,347,4593
9599,39,5556,8479,12247,26047
9600,97,5952,4830,-1753,9003
9601,97,14129,-858,2097,15328
9602,15,6194,7170,5165,18350
9603,749,-6194,20913,-6624,8015
9604,326,8699,6612,7793,22901
9605,489,10480,-8323,6285,8373
9606,110,8253,2115,5423,15736
9607,41,5989,11161,11266,28135
9608,9,1672,7767,2382,11821
9609,31,7231,4906,12337,24442
9610,12,3718,5738,3118,12460
9611,41,10145,6843,5260,22130
9612,140,6058,-2000,7959,11922
9613,283,7793,-3272,15647,20023
9614,164,-2557,12518,5740,15669
9615,104,-1390,2584,10132,11269
9616,352,4374,6507,1132,12003
9617,125,-2302,8081,1713,7465
9618,112,3916,2296,1540,7677
9619,0,827,1443,4779,6986
9620,121,4672,4115,8152,16870
9621,644,-2822,-1050,6893,3008
9622,140,12541,542,6846,19913
9623,46,5785,9804,9662,25153
9624,37,12137,3900,7229,23096
9625,11,587,6835,3204,10619
9626,34,9093,10264,3807,23090
9627,21,2422,4490,10909,17763
9628,67,5430,1760,6209,13297
9629,363,6571,14418,5751,26649
9630,28,3797,6179,12479,22424
9631,207,9944,7924,12017,29868
9632,83,3148,5130,-469,7788
9633,58,-1546,964,6452,5832
9634,192,5382,9659,7957,22811
9635,338,5946,10073,6466,22480
9636,44,3561,1227,149,4889
9637,569,-3111,-19468,25846,3238
9638,115,7754,6721,426,14871
9639,31,9731,9622,7590,26687
9640,13,4515,5950,6687,16999
9641,134,8500,-6110,2179,4543
9642,125,9481,-3096,2482,8866
9643,50,12111,7873,7470,27354
9644,35,6535,8640,10831,25886
9645,111,6304,11576,-253,17465
9646,90,3673,8412,6054,18019
9647,47,-1084,3185,3007,5078
9648,212,-6571,9718,3510,6633
9649,146,8625,3519,-1306,10753
9650,42,4505,13144,10432,27906
9652,323,6339,4982,-1050,10213
9653,44,6310,11525,8549,26273
9654,1613,85070,-39314,-41249,4506
9655,24,6611,1432,4117,12119
9656,13,4187,3468,8024,15632
9657,307,13119,3621,-9180,7551
9658,52,11079,6523,11089,28645
9659,26,6268,4569,10585,21263
9660,39,8710,3982,7322,19954
9661,25,2157,11696,6686,20411
9662,606,-3945,-6888,17531,6661
9663,152,4813,9463,2835,17011
9664,37,8466,4756,11916,24930
9665,939,5088,25771,-27298,3542
9666,167,6934,-891,7563,13602
9668,1,9696,2426,8033,20122
9669,1041,-8249,8363,3815,3929
9670,17,11202,3937,7976,22912
9671,303,9658,5826,-2445,12949
9672,265,-9209,10049,10418,11162
9673,25,4694,9537,9260,23269
9674,117,11471,2841,-678,13549
9675,151,-2336,5526,9276,12391
9676,23,10888,8084,6017,24894
9677,132,5817,4575,-845,9478
9678,66,-474,6591,7831,13897
9679,51,5595,12194,8998,26686
9680,43,12494,3948,7619,23864
9681,158,3551,8058,13,11601
9682,82,7106,771,5057,12922
9683,103,5256,7211,-971,11496
9684,154,7658,-1871,11033,16741
9685,212,8138,5365,15385,28717
9686,1129,14915,-16702,14361,12524
9687,3,3303,9479,6727,19457
9688,417,11633,11269,-19624,3251
9689,493,3101,15580,10887,29452
9690,835,10432,5868,-6666,9560
9691,63,2215,4788,705,7654
9692,25,11562,6702,7937,26105
9693,32,2004,11425,11013,24423
9694,355,5271,19046,-326,23849
9695,12,9699,7281,6717,23602
9696,292,3545,4380,-2339,5557
9697,191,12200,1363,5205,18693
9698,97,5248,4705,6958,16857
9699,29,12512,1435,7203,21105
9700,89,5298,9503,5227,19917
9701,1281,14558,-42103,31586,4012
9702,357,8386,-13903,13084,7549
9704,34,11508,8922,4841,25062
9705,197,2568,10577,-7420,5694
9707,51,8566,8562,9071,26009
9708,28,2762,9633,7635,19918
9709,423,7337,-10609,10643,7316
9711,266,-203,11766,1548,12987
9712,54,10804,7416,11383,29512
9713,462,22050,4631,-7171,19328
9715,824,6111,-12901,17089,10243
9716,470,10050,5152,-9729,5434
9717,374,-8420,23977,9344,24873
9719,229,14551,-7597,1438,8322
9720,24,8913,1253,6560,16609
9721,20,7969,7840,6444,22134
9722,339,9168,21830,-2519,28402
9723,36,10137,4129,12224,26265
9725,888,27578,-8586,8352,27186
9727,14,5119,1591,2313,8966
9728,218,11843,-2298,2294,11731
9729,42,11747,6321,5302,23184
9730,24,6173,7468,5736,19276
9731,194,10090,1733,4022,15692
9732,54,2351,3280,4259,9811
9733,157,9066,5802,1240,16085
9734,484,-5668,-13881,25484,5911
9735,133,7792,5733,-2676,10815
9736,40,12961,6580,5623,25070
9737,129,3430,4574,4699,12654
9738,368,609,-3308,18587,15788
9739,42,5823,2379,1504,9665
9740,26,9169,9428,6030,24571
9741,40,6244,4186,-723,9655
9742,54,8986,14260,5612,28756
9743,36,3885,11304,4062,19106
9744,32,3434,6145,12585,22055
9745,63,6892,7513,2273,16601
9746,1590,17525,33930,-44614,6796
9747,438,-4851,25818,-9442,11421
9748,97,3720,2209,7035,12950
9749,40,6906,11065,8941,26684
9750,11,10983,6226,5867,22903
9751,137,5950,1093,6697,13737
9752,248,5573,-6979,8895,7419
9753,8,7781,9808,8593,26153
9754,34,10779,3762,10543,24907
9755,28,8377,4205,11369,23803
9756,101,7707,1076,6802,15509
9757,317,16964,-5317,-1783,9767
9758,686,-4758,-6797,16242,4641
9759,208,2205,4564,15513,22073
9760,47,10211,13031,4661,27761
9761,286,6988,6393,12884,26261
9762,220,7362,10521,469,18342
9763,34,6101,5810,4270,16093
9764,167,6412,2789,3680,12802
9765,172,-1268,2576,13229,14529
9766,36,5964,13975,8935,28714
9767,131,-880,12180,974,12253
9768,90,5046,1891,4392,11310
9769,331,13591,8108,6586,28067
9770,636,-4453,-2690,12421,5272
9771,122,8186,-4531,5103,8687
9772,120,6081,9228,2051,17195
9773,32,2527,12430,10070,24861
9774,21,3559,5725,6263,15397
9775,34,8161,10581,5343,23871
9776,144,1836,1321,7466,10613
9777,104,5718,12119,3904,21627
9778,372,22358,13660,-6101,29771
9779,505,-1298,3437,19111,21158
9780,156,2738,4997,8493,16093
9781,175,-4786,10878,8046,14088
9782,119,11096,3768,1161,15971
9783,297,2294,15946,9530,27565
9784,11,1435,8767,4233,14400
9785,139,2912,8248,7370,18447
9786,22,8203,3738,6923,18799
9787,14,10548,2317,5565,18314
9788,23,3733,11753,3492,18908
9789,770,13775,-12184,6927,8500
9790,20,7821,2924,2170,12861
9791,181,4937,1029,8487,14382
9792,13,9756,1204,6810,17648
9793,35,11277,9387,7585,28204
9794,218,14896,-3059,12938,24697
9795,29,9629,11128,4516,25164
9796,41,1072,4060,2781,7853
9797,67,3743,938,5079,9734
9798,35,5509,9910,6803,22008
9799,5,8764,6710,290,15654
9800,119,90,9383,6301,15756
9801,253,6804,3951,-5276,5429
9802,27,11242,5635,6193,23006
9803,108,3115,2929,7538,13504
9804,264,1845,3966,1044,6847
9805,19,4816,7041,5242,17049
9807,97,9542,4844,-35,14318
9808,186,1841,4332,11461,17578
9809,261,-1541,1376,9777,9559
9810,74,9169,3095,8455,20597
9811,621,18650,-2962,-2894,12765
9812,556,-11039,13349,7715,9976
9813,128,4295,10298,-2312,12272
9814,6,789,9192,2413,12296
9815,180,8765,2843,533,12118
9816,758,-1602,10012,-4586,3789
9817,367,23002,9339,-4511,27733
9818,111,4986,3004,7514,15443
9819,26,7201,1622,5196,13916
9820,187,4822,1345,10167,16309
9822,36,-1639,5304,3327,6938
9823,138,-5663,5446,9318,9087
9824,176,-4121,14828,-678,9950
9825,244,1155,10363,3418,14827
9826,23,2694,3482,4921,11082
9827,38,10680,12681,6133,29467
9828,666,9406,-6826,4218,6772
9829,147,-450,7001,2503,8998
9830,200,3654,16768,5037,25399
9831,6,4578,2464,6351,13288
9832,23,3849,10176,5157,19017
9833,30,4858,10336,11262,26263
9834,133,3840,-1880,9291,11189
9835,756,28925,-38861,17753,7790
9836,315,3564,17510,-13104,7932
9837,296,-7117,8626,8166,9623
9838,9,3992,5010,3244,12198
9839,54,8159,672,-44,8771
9840,1172,60724,-39253,-16515,4954
9841,31,7453,5404,10456,23211
9842,66,-1125,8814,2119,9736
9843,113,1781,7882,3594,13221
9844,33,5912,7570,5786,19109
9845,48,10825,10741,6779,28071
9847,33,13503,7612,4035,25100
9848,36,7374,7751,11158,26079
9849,200,-168,-5362,15459,9873
9850,23,9399,5641,1352,16263
9851,2,1775,1824,5966,9561
9852,162,-4255,2597,10226,8530
9853,5,7192,2332,5972,15477
9854,25,11336,7826,5970,25019
9856,6,2514,2213,7372,12088
9857,1353,-28320,-3913,38049,5792
9858,460,-4503,12322,-4693,3111
9859,169,15952,-387,1763,17285
9860,565,2598,-12035,20193,10690
9861,14,9061,3671,9233,21828
9862,4,4323,3687,2992,10957
9863,127,6847,5893,5906,18531
9864,35,2930,12262,12936,27909
9865,6,4620,5611,5329,15534
9866,68,1150,2666,3018,6824
9867,148,-1782,606,9531,8273
9869,40,12014,4505,4912,21321
9870,3,4022,8849,2912,15711
9871,20,5261,3288,2153,10615
9872,130,13027,-2773,3266,13475
9873,42,5845,12860,11113,29617
9874,0,5777,5696,2716,14087
9875,4,1404,7166,693,9196
9876,283,7195,-3936,1971,5223
9877,168,-1086,1409,8258,8574
9878,220,-688,10585,3189,12983
9879,12,10858,9733,3321,23732
9880,79,8238,6468,2366,16907
9881,212,-7969,3291,16378,11673
9882,41,-789,6429,2865,8485
9883,27,5133,10044,10718,25772
9884,28,4238,10215,9310,23570
9885,21,6772,8203,9566,24446
9886,37,8967,10081,7311,26302
9887,79,1011,8577,2732,12257
9888,26,3672,6511,10212,20314
9889,135,5786,2072,11621,19336
9890,342,4373,1725,19217,25233
9891,113,8860,7348,-2615,13510
9892,3325,-930,-3821,7915,3156
9893,200,3159,8389,-110,11353
9894,715,7332,-1014,-1247,5046
9895,169,2007,-2307,8487,8175
9896,1173,-20279,-29128,54347,4892
9897,125,13310,4482,1925,19642
9898,108,8698,5612,3711,17937
9899,51,5272,11890,11252,28167
9900,33,8518,7792,12654,28903
9901,36,3525,11677,11792,26991
9902,192,5235,14356,1106,20618
9903,18,9474,9341,300,19053
9904,58,-1470,1722,3522,3751
9905,32,7606,6077,9268,22832
9906,197,567,8664,7333,16441
9907,15,10298,2938,2827,15905
9908,169,166,5990,9562,15585
9909,105,2085,6091,1397,9535
9910,37,6015,11248,8949,26185
9911,187,3438,19494,-1655,21173
9912,51,10148,6565,10868,27542
9913,42,4882,1636,-2658,3831
9914,331,4970,10306,-8002,7266
9915,44,10509,7293,11859,29421
9916,2253,47479,35698,-78386,4747
9917,446,-6981,14726,165,7876
9918,265,-35,-2703,7274,4513
9919,292,2941,10174,8404,21389
9920,541,3559,-14793,14551,3300
9921,2407,-137382,87812,53908,4319
9922,15,9393,4435,7071,20729
9923,94,-3278,9601,593,6886
9924,40,11325,7134,5657,24089
9925,32,5131,5941,7956,18894
9926,15,9528,1938,7844,19213
9927,20,9219,6999,3652,19834
9928,62,-1790,5581,6879,10658
9929,376,981,-4209,6853,3612
9930,229,382,4182,25176,29559
9931,90,2306,706,3316,6295
9932,52,9313,6938,537,16687
9933,14,6321,5932,10489,22598
9934,88,10296,5078,1226,16536
9936,43,14158,6062,7113,27223
9938,572,-11760,29037,-5950,11262
9939,78,1723,1602,8419,11659
9940,46,8611,7643,12664,28671
9941,21,9980,5491,11736,27121
9942,10,3809,1686,8261,13642
9943,94,8423,5652,-444,13599
9944,145,3312,5916,-832,8396
9945,143,-1279,6707,3337,8706
9946,187,9144,1582,4986,15600
9947,103,2401,11755,-1221,12919
9948,525,12770,-1227,-2824,8645
9949,43,11062,4487,13920,29434
9950,152,13656,4983,-4121,14468
9951,291,-9372,8578,18010,17163
9952,228,12666,1000,13600,27085
9953,44,6384,11590,8554,26289
9954,131,524,-3782,13236,9953
9955,35,10052,5510,12875,28251
9956,30,11351,3461,10604,25169
9957,110,4561,7794,6625,18902
9958,249,5351,8223,2526,16039
9959,94,3635,5393,8724,17596
9960,66,3135,1001,2551,6666
9961,42,12340,8402,5329,26027
9962,1745,68371,-30578,-28007,9762
9963,365,9393,-1621,-209,7541
9964,451,12754,12333,760,25596
9965,118,-6,7422,146,7494
9966,154,12000,6771,-5173,13590
9967,21,4089,8263,7248,19471
